destination,year,population,origin,total,destination_lat,destination_lng,origin_lat,origin_lng
New Hampshire,2015,1318121,Delaware,173,43,-72,39,-76
New Hampshire,2016,1322101,Delaware,0,43,-72,39,-76
New Hampshire,2017,1330742,Delaware,0,43,-72,39,-76
New Hampshire,2018,1344750,Delaware,238,43,-72,39,-76
New Hampshire,2019,1350155,Delaware,106,43,-72,39,-76
New Jersey,2010,8709933,Delaware,1543,40,-74,39,-76
New Jersey,2011,8719952,Delaware,2100,40,-74,39,-76
New Jersey,2012,8772744,Delaware,1921,40,-74,39,-76
New Jersey,2013,8803679,Delaware,2265,40,-74,39,-76
New Jersey,2014,8840346,Delaware,1777,40,-74,39,-76
New Jersey,2015,8854363,Delaware,1142,40,-74,39,-76
New Jersey,2016,8852286,Delaware,1809,40,-74,39,-76
New Jersey,2017,8910191,Delaware,1543,40,-74,39,-76
New Jersey,2018,8815804,Delaware,1720,40,-74,39,-76
New Jersey,2019,8791672,Delaware,1066,40,-74,39,-76
New Mexico,2010,2039549,Delaware,391,35,-106,39,-76
New Mexico,2011,2055293,Delaware,0,35,-106,39,-76
New Mexico,2012,2060595,Delaware,100,35,-106,39,-76
New Mexico,2013,2059689,Delaware,238,35,-106,39,-76
New Mexico,2014,2060189,Delaware,0,35,-106,39,-76
New Mexico,2015,2060441,Delaware,0,35,-106,39,-76
New Mexico,2016,2057857,Delaware,308,35,-106,39,-76
New Mexico,2017,2062628,Delaware,0,35,-106,39,-76
New Mexico,2018,2072546,Delaware,0,35,-106,39,-76
New Mexico,2019,2073628,Delaware,108,35,-106,39,-76
New York,2010,19171916,Delaware,2603,41,-74,39,-76
New York,2011,19248685,Delaware,1124,41,-74,39,-76
New York,2012,19352153,Delaware,477,41,-74,39,-76
New York,2013,19431954,Delaware,1167,41,-74,39,-76
New York,2014,19528220,Delaware,1931,41,-74,39,-76
New York,2015,19570171,Delaware,1231,41,-74,39,-76
New York,2016,19526443,Delaware,1069,41,-74,39,-76
New York,2017,19638923,Delaware,1203,41,-74,39,-76
New York,2018,19329704,Delaware,1328,41,-74,39,-76
New York,2019,19240920,Delaware,1655,41,-74,39,-76
North Carolina,2010,9443000,Delaware,479,36,-79,39,-76
North Carolina,2011,9539412,Delaware,954,36,-79,39,-76
North Carolina,2012,9640490,Delaware,2180,36,-79,39,-76
North Carolina,2013,9737365,Delaware,1111,36,-79,39,-76
North Carolina,2014,9832152,Delaware,812,36,-79,39,-76
North Carolina,2015,9927547,Delaware,1676,36,-79,39,-76
North Carolina,2016,10032407,Delaware,955,36,-79,39,-76
North Carolina,2017,10158556,Delaware,1186,36,-79,39,-76
North Carolina,2018,10274540,Delaware,1988,36,-79,39,-76
North Carolina,2019,10371906,Delaware,1595,36,-79,39,-76
North Dakota,2010,665654,Delaware,0,48,-101,39,-76
North Dakota,2011,675161,Delaware,84,48,-101,39,-76
North Dakota,2012,689838,Delaware,0,48,-101,39,-76
North Dakota,2013,714804,Delaware,0,48,-101,39,-76
North Dakota,2014,729874,Delaware,0,48,-101,39,-76
North Dakota,2015,745291,Delaware,0,48,-101,39,-76
North Dakota,2016,746271,Delaware,0,48,-101,39,-76
North Dakota,2017,744641,Delaware,167,48,-101,39,-76
North Dakota,2018,749825,Delaware,0,48,-101,39,-76
North Dakota,2019,750501,Delaware,0,48,-101,39,-76
Ohio,2010,11405101,Delaware,15,40,-83,39,-76
Ohio,2011,11418944,Delaware,263,40,-83,39,-76
Ohio,2012,11414635,Delaware,1079,40,-83,39,-76
Ohio,2013,11439593,Delaware,19,40,-83,39,-76
Ohio,2014,11464891,Delaware,878,40,-83,39,-76
Ohio,2015,11482142,Delaware,221,40,-83,39,-76
Ohio,2016,11481752,Delaware,452,40,-83,39,-76
Ohio,2017,11520109,Delaware,406,40,-83,39,-76
Ohio,2018,11555163,Delaware,996,40,-83,39,-76
Ohio,2019,11556037,Delaware,205,40,-83,39,-76
Oklahoma,2010,3716264,Delaware,109,35,-97,39,-76
Oklahoma,2011,3742698,Delaware,66,35,-97,39,-76
Oklahoma,2012,3762311,Delaware,380,35,-97,39,-76
Oklahoma,2013,3801521,Delaware,56,35,-97,39,-76
Oklahoma,2014,3827288,Delaware,83,35,-97,39,-76
Oklahoma,2015,3864908,Delaware,666,35,-97,39,-76
Oklahoma,2016,3873232,Delaware,185,35,-97,39,-76
Oklahoma,2017,3875922,Delaware,0,35,-97,39,-76
Oklahoma,2018,3895983,Delaware,0,35,-97,39,-76
Oklahoma,2019,3907258,Delaware,0,35,-97,39,-76
Oregon,2010,3794008,Delaware,0,44,-121,39,-76
Oregon,2011,3828714,Delaware,251,44,-121,39,-76
Oregon,2012,3857465,Delaware,0,44,-121,39,-76
Oregon,2013,3888216,Delaware,321,44,-121,39,-76
Oregon,2014,3927857,Delaware,0,44,-121,39,-76
Oregon,2015,3985712,Delaware,502,44,-121,39,-76
Oregon,2016,4052221,Delaware,159,44,-121,39,-76
Oregon,2017,4102048,Delaware,85,44,-121,39,-76
Oregon,2018,4152756,Delaware,0,44,-121,39,-76
Oregon,2019,4178578,Delaware,0,44,-121,39,-76
Pennsylvania,2010,12577555,Delaware,4608,41,-77,39,-76
Pennsylvania,2011,12610486,Delaware,5177,41,-77,39,-76
Pennsylvania,2012,12630082,Delaware,4814,41,-77,39,-76
Pennsylvania,2013,12639493,Delaware,6338,41,-77,39,-76
Pennsylvania,2014,12645888,Delaware,5611,41,-77,39,-76
Pennsylvania,2015,12662192,Delaware,7615,41,-77,39,-76
Pennsylvania,2016,12645493,Delaware,5168,41,-77,39,-76
Pennsylvania,2017,12674642,Delaware,8913,41,-77,39,-76
Pennsylvania,2018,12674699,Delaware,5999,41,-77,39,-76
Pennsylvania,2019,12670245,Delaware,6387,41,-77,39,-76
Rhode Island,2010,1042240,Delaware,0,42,-71,39,-76
Rhode Island,2011,1040022,Delaware,0,42,-71,39,-76
Rhode Island,2012,1040527,Delaware,0,42,-71,39,-76
Rhode Island,2013,1040986,Delaware,337,42,-71,39,-76
Rhode Island,2014,1045791,Delaware,26,42,-71,39,-76
Rhode Island,2015,1045062,Delaware,0,42,-71,39,-76
Rhode Island,2016,1045691,Delaware,23,42,-71,39,-76
Rhode Island,2017,1048549,Delaware,0,42,-71,39,-76
Rhode Island,2018,1047975,Delaware,0,42,-71,39,-76
Rhode Island,2019,1050602,Delaware,16,42,-71,39,-76
South Carolina,2010,4577399,Delaware,249,34,-81,39,-76
South Carolina,2011,4624180,Delaware,841,34,-81,39,-76
South Carolina,2012,4668886,Delaware,697,34,-81,39,-76
South Carolina,2013,4720602,Delaware,313,34,-81,39,-76
South Carolina,2014,4780659,Delaware,661,34,-81,39,-76
South Carolina,2015,4839984,Delaware,214,34,-81,39,-76
South Carolina,2016,4903788,Delaware,146,34,-81,39,-76
South Carolina,2017,4966211,Delaware,464,34,-81,39,-76
South Carolina,2018,5029034,Delaware,978,34,-81,39,-76
South Carolina,2019,5092727,Delaware,595,34,-81,39,-76
South Dakota,2010,805616,Delaware,0,44,-100,39,-76
South Dakota,2011,814175,Delaware,0,44,-100,39,-76
South Dakota,2012,821669,Delaware,0,44,-100,39,-76
South Dakota,2013,832703,Delaware,0,44,-100,39,-76
South Dakota,2014,842076,Delaware,0,44,-100,39,-76
South Dakota,2015,848285,Delaware,0,44,-100,39,-76
South Dakota,2016,853832,Delaware,0,44,-100,39,-76
South Dakota,2017,856726,Delaware,0,44,-100,39,-76
South Dakota,2018,871271,Delaware,0,44,-100,39,-76
South Dakota,2019,872708,Delaware,0,44,-100,39,-76
Tennessee,2010,6282706,Delaware,248,36,-87,39,-76
Tennessee,2011,6333466,Delaware,155,36,-87,39,-76
Tennessee,2012,6378278,Delaware,176,36,-87,39,-76
Tennessee,2013,6419226,Delaware,108,36,-87,39,-76
Tennessee,2014,6471445,Delaware,427,36,-87,39,-76
Tennessee,2015,6522259,Delaware,317,36,-87,39,-76
Tennessee,2016,6580953,Delaware,185,36,-87,39,-76
Tennessee,2017,6642072,Delaware,648,36,-87,39,-76
Tennessee,2018,6692936,Delaware,53,36,-87,39,-76
Tennessee,2019,6754461,Delaware,689,36,-87,39,-76
Texas,2010,24899075,Delaware,704,32,-100,39,-76
Texas,2011,25327104,Delaware,884,32,-100,39,-76
Texas,2012,25711791,Delaware,181,32,-100,39,-76
Texas,2013,26087349,Delaware,679,32,-100,39,-76
Texas,2014,26588600,Delaware,1411,32,-100,39,-76
Texas,2015,27092848,Delaware,2051,32,-100,39,-76
Texas,2016,27472626,Delaware,2012,32,-100,39,-76
Texas,2017,27924632,Delaware,297,32,-100,39,-76
Texas,2018,28333482,Delaware,1275,32,-100,39,-76
Texas,2019,28642658,Delaware,930,32,-100,39,-76
Utah,2010,2724064,Delaware,0,39,-111,39,-76
Utah,2011,2769627,Delaware,0,39,-111,39,-76
Utah,2012,2805440,Delaware,0,39,-111,39,-76
Utah,2013,2854667,Delaware,231,39,-111,39,-76
Utah,2014,2894001,Delaware,0,39,-111,39,-76
Utah,2015,2947423,Delaware,61,39,-111,39,-76
Utah,2016,3002244,Delaware,184,39,-111,39,-76
Utah,2017,3056193,Delaware,0,39,-111,39,-76
Utah,2018,3114717,Delaware,61,39,-111,39,-76
Utah,2019,3162102,Delaware,0,39,-111,39,-76
Vermont,2010,619363,Delaware,87,45,-73,39,-76
Vermont,2011,621354,Delaware,107,45,-73,39,-76
Vermont,2012,620224,Delaware,0,45,-73,39,-76
Vermont,2013,621256,Delaware,48,45,-73,39,-76
Vermont,2014,620898,Delaware,16,45,-73,39,-76
Vermont,2015,619952,Delaware,70,45,-73,39,-76
Vermont,2016,619387,Delaware,29,45,-73,39,-76
Vermont,2017,619089,Delaware,14,45,-73,39,-76
Vermont,2018,621681,Delaware,0,45,-73,39,-76
Vermont,2019,617560,Delaware,0,45,-73,39,-76
Virginia,2010,7930773,Delaware,1265,37,-79,39,-76
Virginia,2011,7996552,Delaware,961,37,-79,39,-76
Virginia,2012,8085389,Delaware,2279,37,-79,39,-76
Virginia,2013,8163664,Delaware,1216,37,-79,39,-76
Virginia,2014,8224054,Delaware,367,37,-79,39,-76
Virginia,2015,8283737,Delaware,1199,37,-79,39,-76
Virginia,2016,8312297,Delaware,1382,37,-79,39,-76
Virginia,2017,8372522,Delaware,2107,37,-79,39,-76
Virginia,2018,8424340,Delaware,1306,37,-79,39,-76
Virginia,2019,8439982,Delaware,1187,37,-79,39,-76
Washington,2010,6661321,Delaware,202,48,-121,39,-76
Washington,2011,6748474,Delaware,0,48,-121,39,-76
Washington,2012,6815763,Delaware,100,48,-121,39,-76
Washington,2013,6888552,Delaware,0,48,-121,39,-76
Washington,2014,6979369,Delaware,624,48,-121,39,-76
Washington,2015,7089143,Delaware,39,48,-121,39,-76
Washington,2016,7202119,Delaware,277,48,-121,39,-76
Washington,2017,7318811,Delaware,943,48,-121,39,-76
Washington,2018,7453439,Delaware,131,48,-121,39,-76
Washington,2019,7527366,Delaware,0,48,-121,39,-76
West Virginia,2010,1833535,Delaware,556,39,-80,39,-76
West Virginia,2011,1836614,Delaware,89,39,-80,39,-76
West Virginia,2012,1837518,Delaware,674,39,-80,39,-76
West Virginia,2013,1837863,Delaware,421,39,-80,39,-76
West Virginia,2014,1831414,Delaware,185,39,-80,39,-76
West Virginia,2015,1823753,Delaware,231,39,-80,39,-76
West Virginia,2016,1810709,Delaware,0,39,-80,39,-76
West Virginia,2017,1798306,Delaware,360,39,-80,39,-76
West Virginia,2018,1787630,Delaware,419,39,-80,39,-76
West Virginia,2019,1773280,Delaware,127,39,-80,39,-76
Wisconsin,2010,5623196,Delaware,351,44,-89,39,-76
Wisconsin,2011,5647213,Delaware,219,44,-89,39,-76
Wisconsin,2012,5660677,Delaware,296,44,-89,39,-76
Wisconsin,2013,5681024,Delaware,0,44,-89,39,-76
Wisconsin,2014,5692727,Delaware,16,44,-89,39,-76
Wisconsin,2015,5708201,Delaware,88,44,-89,39,-76
Wisconsin,2016,5712104,Delaware,0,44,-89,39,-76
Wisconsin,2017,5731549,Delaware,401,44,-89,39,-76
Wisconsin,2018,5751525,Delaware,211,44,-89,39,-76
Wisconsin,2019,5760481,Delaware,0,44,-89,39,-76
Wyoming,2010,556954,Delaware,0,43,-107,39,-76
Wyoming,2011,561389,Delaware,0,43,-107,39,-76
Wyoming,2012,569734,Delaware,0,43,-107,39,-76
Wyoming,2013,575933,Delaware,0,43,-107,39,-76
Wyoming,2014,577782,Delaware,38,43,-107,39,-76
Wyoming,2015,579102,Delaware,0,43,-107,39,-76
Wyoming,2016,577567,Delaware,0,43,-107,39,-76
Wyoming,2017,573483,Delaware,240,43,-107,39,-76
Wyoming,2018,570867,Delaware,0,43,-107,39,-76
Wyoming,2019,572884,Delaware,0,43,-107,39,-76
Puerto Rico,2010,3676493,Delaware,0,18,-67,39,-76
Puerto Rico,2011,3669195,Delaware,13,18,-67,39,-76
Puerto Rico,2012,3628402,Delaware,0,18,-67,39,-76
Puerto Rico,2013,3579220,Delaware,77,18,-67,39,-76
Puerto Rico,2014,3511186,Delaware,0,18,-67,39,-76
Puerto Rico,2015,3443445,Delaware,0,18,-67,39,-76
Puerto Rico,2016,3384760,Delaware,259,18,-67,39,-76
Puerto Rico,2017,3313519,Delaware,301,18,-67,39,-76
Puerto Rico,2018,3173956,Delaware,0,18,-67,39,-76
Puerto Rico,2019,3175835,Delaware,140,18,-67,39,-76
Alabama,2010,4729509,District of Columbia ,211,32,-87,39,-77
Alabama,2011,4745278,District of Columbia ,399,32,-87,39,-77
Alabama,2012,4764428,District of Columbia ,162,32,-87,39,-77
Alabama,2013,4781296,District of Columbia ,10,32,-87,39,-77
Alabama,2014,4791931,District of Columbia ,123,32,-87,39,-77
Alabama,2015,4801599,District of Columbia ,521,32,-87,39,-77
Alabama,2016,4810126,District of Columbia ,97,32,-87,39,-77
Alabama,2017,4819343,District of Columbia ,378,32,-87,39,-77
Alabama,2018,4832358,District of Columbia ,0,32,-87,39,-77
Alabama,2019,4849509,District of Columbia ,248,32,-87,39,-77
Alaska,2010,702974,District of Columbia ,14,64,-149,39,-77
Alaska,2011,711962,District of Columbia ,140,64,-149,39,-77
Alaska,2012,721186,District of Columbia ,356,64,-149,39,-77
Alaska,2013,725193,District of Columbia ,0,64,-149,39,-77
Alaska,2014,725206,District of Columbia ,0,64,-149,39,-77
Alaska,2015,727862,District of Columbia ,0,64,-149,39,-77
Alaska,2016,731760,District of Columbia ,0,64,-149,39,-77
Alaska,2017,730874,District of Columbia ,0,64,-149,39,-77
Alaska,2018,727164,District of Columbia ,74,64,-149,39,-77
Alaska,2019,722063,District of Columbia ,69,64,-149,39,-77
Arizona,2010,6332786,District of Columbia ,0,34,-111,39,-77
Arizona,2011,6402301,District of Columbia ,389,34,-111,39,-77
Arizona,2012,6468907,District of Columbia ,36,34,-111,39,-77
Arizona,2013,6543362,District of Columbia ,230,34,-111,39,-77
Arizona,2014,6651964,District of Columbia ,185,34,-111,39,-77
Arizona,2015,6747595,District of Columbia ,330,34,-111,39,-77
Arizona,2016,6851836,District of Columbia ,276,34,-111,39,-77
Arizona,2017,6935358,District of Columbia ,362,34,-111,39,-77
Arizona,2018,7090137,District of Columbia ,26,34,-111,39,-77
Arizona,2019,7200620,District of Columbia ,239,34,-111,39,-77
Arkansas,2010,2888304,District of Columbia ,154,35,-92,39,-77
Arkansas,2011,2906632,District of Columbia ,0,35,-92,39,-77
Arkansas,2012,2912680,District of Columbia ,205,35,-92,39,-77
Arkansas,2013,2923642,District of Columbia ,330,35,-92,39,-77
Arkansas,2014,2931123,District of Columbia ,213,35,-92,39,-77
Arkansas,2015,2938341,District of Columbia ,196,35,-92,39,-77
Arkansas,2016,2949650,District of Columbia ,69,35,-92,39,-77
Arkansas,2017,2968395,District of Columbia ,0,35,-92,39,-77
Arkansas,2018,2975961,District of Columbia ,0,35,-92,39,-77
Arkansas,2019,2989054,District of Columbia ,295,35,-92,39,-77
California,2010,36907897,District of Columbia ,3683,37,-119,39,-77
California,2011,37222678,District of Columbia ,3240,37,-119,39,-77
California,2012,37572738,District of Columbia ,3199,37,-119,39,-77
California,2013,37873189,District of Columbia ,3823,37,-119,39,-77
California,2014,38340324,District of Columbia ,4219,37,-119,39,-77
California,2015,38675135,District of Columbia ,3908,37,-119,39,-77
California,2016,38783436,District of Columbia ,6319,37,-119,39,-77
California,2017,39085984,District of Columbia ,6818,37,-119,39,-77
California,2018,39114889,District of Columbia ,5063,37,-119,39,-77
California,2019,39084048,District of Columbia ,3075,37,-119,39,-77
Colorado,2010,4988190,District of Columbia ,479,40,-106,39,-77
Colorado,2011,5048443,District of Columbia ,298,40,-106,39,-77
Colorado,2012,5123944,District of Columbia ,488,40,-106,39,-77
Colorado,2013,5206012,District of Columbia ,78,40,-106,39,-77
Colorado,2014,5293943,District of Columbia ,1323,40,-106,39,-77
Colorado,2015,5393067,District of Columbia ,1132,40,-106,39,-77
Colorado,2016,5476928,District of Columbia ,1360,40,-106,39,-77
Colorado,2017,5542282,District of Columbia ,863,40,-106,39,-77
Colorado,2018,5633029,District of Columbia ,1119,40,-106,39,-77
Colorado,2019,5701658,District of Columbia ,259,40,-106,39,-77
Connecticut,2010,3541146,District of Columbia ,331,42,-73,39,-77
Connecticut,2011,3548667,District of Columbia ,607,42,-73,39,-77
Connecticut,2012,3555319,District of Columbia ,288,42,-73,39,-77
Connecticut,2013,3562959,District of Columbia ,367,42,-73,39,-77
Connecticut,2014,3558915,District of Columbia ,212,42,-73,39,-77
Connecticut,2015,3554844,District of Columbia ,379,42,-73,39,-77
Connecticut,2016,3541758,District of Columbia ,433,42,-73,39,-77
Connecticut,2017,3556297,District of Columbia ,414,42,-73,39,-77
Connecticut,2018,3538203,District of Columbia ,506,42,-73,39,-77
Connecticut,2019,3531986,District of Columbia ,313,42,-73,39,-77
Delaware,2010,889812,District of Columbia ,432,39,-76,39,-77
Delaware,2011,897187,District of Columbia ,154,39,-76,39,-77
Delaware,2012,906576,District of Columbia ,11,39,-76,39,-77
Delaware,2013,914025,District of Columbia ,292,39,-76,39,-77
Delaware,2014,924770,District of Columbia ,358,39,-76,39,-77
Delaware,2015,935813,District of Columbia ,279,39,-76,39,-77
Delaware,2016,942073,District of Columbia ,113,39,-76,39,-77
Delaware,2017,952449,District of Columbia ,316,39,-76,39,-77
Delaware,2018,958770,District of Columbia ,136,39,-76,39,-77
Delaware,2019,964817,District of Columbia ,442,39,-76,39,-77
District of Columbia ,2010,596747,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2011,611608,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2012,624847,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2013,636535,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2014,648586,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2015,663006,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2016,672022,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2017,684810,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2018,693798,District of Columbia ,0,39,-77,39,-77
District of Columbia ,2019,697556,District of Columbia ,0,39,-77,39,-77
Florida,2010,18647600,District of Columbia ,1110,28,-82,39,-77
Florida,2011,18863948,District of Columbia ,891,28,-82,39,-77
Florida,2012,19114620,District of Columbia ,780,28,-82,39,-77
Florida,2013,19345059,District of Columbia ,1762,28,-82,39,-77
Florida,2014,19683763,District of Columbia ,1897,28,-82,39,-77
Florida,2015,20068392,District of Columbia ,1512,28,-82,39,-77
Florida,2016,20401575,District of Columbia ,1752,28,-82,39,-77
Florida,2017,20772371,District of Columbia ,605,28,-82,39,-77
Florida,2018,21092877,District of Columbia ,983,28,-82,39,-77
Florida,2019,21269409,District of Columbia ,2705,28,-82,39,-77
Georgia,2010,9587237,District of Columbia ,1708,32,-83,39,-77
Georgia,2011,9699859,District of Columbia ,364,32,-83,39,-77
Georgia,2012,9796547,District of Columbia ,1352,32,-83,39,-77
Georgia,2013,9870319,District of Columbia ,1064,32,-83,39,-77
Georgia,2014,9970167,District of Columbia ,582,32,-83,39,-77
Georgia,2015,10088525,District of Columbia ,652,32,-83,39,-77
Georgia,2016,10179860,District of Columbia ,1473,32,-83,39,-77
Georgia,2017,10299497,District of Columbia ,1077,32,-83,39,-77
Georgia,2018,10410462,District of Columbia ,571,32,-83,39,-77
Georgia,2019,10499808,District of Columbia ,934,32,-83,39,-77
Hawaii,2010,1346274,District of Columbia ,0,20,-156,39,-77
Hawaii,2011,1357806,District of Columbia ,222,20,-156,39,-77
Hawaii,2012,1374852,District of Columbia ,230,20,-156,39,-77
Hawaii,2013,1387361,District of Columbia ,233,20,-156,39,-77
Hawaii,2014,1401004,District of Columbia ,900,20,-156,39,-77
Hawaii,2015,1414355,District of Columbia ,159,20,-156,39,-77
Hawaii,2016,1410258,District of Columbia ,458,20,-156,39,-77
Hawaii,2017,1410750,District of Columbia ,232,20,-156,39,-77
Hawaii,2018,1403653,District of Columbia ,768,20,-156,39,-77
Hawaii,2019,1396819,District of Columbia ,189,20,-156,39,-77
Idaho,2010,1550967,District of Columbia ,144,44,-115,39,-77
Idaho,2011,1559637,District of Columbia ,0,44,-115,39,-77
Idaho,2012,1573036,District of Columbia ,116,44,-115,39,-77
Idaho,2013,1592596,District of Columbia ,82,44,-115,39,-77
Idaho,2014,1613068,District of Columbia ,0,44,-115,39,-77
Idaho,2015,1635366,District of Columbia ,0,44,-115,39,-77
Idaho,2016,1663756,District of Columbia ,0,44,-115,39,-77
Idaho,2017,1694182,District of Columbia ,0,44,-115,39,-77
Idaho,2018,1734756,District of Columbia ,0,44,-115,39,-77
Idaho,2019,1764327,District of Columbia ,0,44,-115,39,-77
Illinois,2010,12680126,District of Columbia ,1047,41,-89,39,-77
Illinois,2011,12718402,District of Columbia ,1440,41,-89,39,-77
Illinois,2012,12725119,District of Columbia ,1066,41,-89,39,-77
Illinois,2013,12740816,District of Columbia ,1035,41,-89,39,-77
Illinois,2014,12730206,District of Columbia ,1138,41,-89,39,-77
Illinois,2015,12706393,District of Columbia ,1050,41,-89,39,-77
Illinois,2016,12654142,District of Columbia ,1083,41,-89,39,-77
Illinois,2017,12659328,District of Columbia ,995,41,-89,39,-77
Illinois,2018,12599244,District of Columbia ,1020,41,-89,39,-77
Illinois,2019,12536539,District of Columbia ,865,41,-89,39,-77
Indiana,2010,6414862,District of Columbia ,181,40,-86,39,-77
Indiana,2011,6437155,District of Columbia ,0,40,-86,39,-77
Indiana,2012,6457067,District of Columbia ,1045,40,-86,39,-77
Indiana,2013,6492306,District of Columbia ,1316,40,-86,39,-77
Indiana,2014,6516181,District of Columbia ,86,40,-86,39,-77
Indiana,2015,6540691,District of Columbia ,71,40,-86,39,-77
Indiana,2016,6554084,District of Columbia ,64,40,-86,39,-77
Indiana,2017,6591598,District of Columbia ,250,40,-86,39,-77
Indiana,2018,6612948,District of Columbia ,32,40,-86,39,-77
Indiana,2019,6656971,District of Columbia ,251,40,-86,39,-77
Iowa,2010,3013053,District of Columbia ,53,42,-93,39,-77
Iowa,2011,3027718,District of Columbia ,0,42,-93,39,-77
Iowa,2012,3035469,District of Columbia ,151,42,-93,39,-77
Iowa,2013,3053635,District of Columbia ,0,42,-93,39,-77
Iowa,2014,3067872,District of Columbia ,79,42,-93,39,-77
Iowa,2015,3081446,District of Columbia ,112,42,-93,39,-77
Iowa,2016,3097283,District of Columbia ,14,42,-93,39,-77
Iowa,2017,3106880,District of Columbia ,0,42,-93,39,-77
Iowa,2018,3119306,District of Columbia ,382,42,-93,39,-77
Iowa,2019,3121385,District of Columbia ,7,42,-93,39,-77
Kansas,2010,2820894,District of Columbia ,0,39,-98,39,-77
Kansas,2011,2833584,District of Columbia ,128,39,-98,39,-77
Kansas,2012,2848708,District of Columbia ,456,39,-98,39,-77
Kansas,2013,2854869,District of Columbia ,0,39,-98,39,-77
